venue,base,pass,ts,ok,mid,spread_bps,n_bid,n_ask,depth_bid_10,depth_bid_25,depth_bid_50,depth_bid_100,depth_ask_10,depth_ask_25,depth_ask_50,depth_ask_100,slip_bid_500,slip_bid_1000,slip_bid_2500,slip_bid_5000,slip_bid_10000,slip_bid_25000,slip_ask_500,slip_ask_1000,slip_ask_2500,slip_ask_5000,slip_ask_10000,slip_ask_25000,fill_bid_500,fill_bid_1000,fill_bid_2500,fill_bid_5000,fill_bid_10000,fill_bid_25000,fill_ask_500,fill_ask_1000,fill_ask_2500,fill_ask_5000,fill_ask_10000,fill_ask_25000,window,session,err
okx,USELESS,1,1788378497,1,0.122565,4.079468,400,400,345.36849,2655.93253,6994.21879,15575.76901,431.10856,2602.29482,6264.07072,17775.47908,8.572,10.283,14.853,23.928,38.227,89.595,7.263,10.073,16.162,24.856,38.558,78.908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
dydx,ZRO,1,1788378497,1,1.003,59.820538,26,23,0,0,8697.0,20296.71,0,0,2897.28,8697.71,29.91,29.91,29.91,29.91,36.276,114.805,29.91,29.91,29.91,46.751,63.659,153.604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,FET,2,1788378542,1,0.15095,19.874131,25,35,6203.7612,15315.0,16170.3495,36665.3287,999.9798,10049.6022,11740.1388,12110.1981,9.937,9.937,9.937,9.937,12.448,29.562,9.937,9.944,13.915,15.238,15.9,112.249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,AR,2,1788378542,1,2.2805,21.925016,11,9,0,2693.9714,10490.1196,11376.5788,0,2526.4485,10623.2771,11222.8563,10.963,10.963,15.352,21.753,25.128,254.351,10.963,10.963,16.648,22.556,25.529,76.999,1.0,1.0,1.0,1.0,1.0,0.4819,1.0,1.0,1.0,1.0,1.0,0.4719,W08_19u_eu,us,
aster,FIL,2,1788378542,1,0.7985,12.523482,24,25,1339.5228,19533.3591,29138.9076,53175.8029,1914.0844,9278.5644,11118.0068,15757.4846,6.262,6.262,12.071,15.428,17.107,22.649,6.262,6.262,9.203,13.994,17.312,69.511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,BTW,2,1788378542,1,0.5158,16.673129,275,210,949.82691,2425.25989,13147.50939,21495.36134,163.13816,8517.1621,16326.4396,53281.07512,8.337,8.815,15.292,23.667,31.329,58.26,11.215,14.023,16.481,17.825,20.38,41.702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,KAS,2,1788378542,1,0.02776,21.613833,14,20,0,2920.92971,14341.36555,25003.57035,0,821.53292,5608.40285,7708.24055,10.807,10.807,12.675,19.523,24.17,46.179,11.932,15.757,24.279,28.35,62.544,283.552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,ICP,2,1788378542,1,2.4785,4.034698,54,135,247.75,17937.095,20018.729,50233.848,185.925,10618.631,14211.866,18728.099,7.087,9.221,12.161,16.393,19.292,28.6,7.087,8.587,13.056,15.606,16.881,52.112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,LDO,2,1788378542,1,0.36595,13.663069,47,26,1549.4709,11344.7424,12160.9984,12160.9984,999.726,10779.5142,11429.6078,11610.2467,6.832,6.832,9.945,12.487,13.758,184.253,6.832,6.842,13.394,15.578,16.67,261.911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8674,W08_19u_eu,us,
aster,KITE,2,1788378542,1,0.1375,7.272727,67,56,1547.39973,7584.33114,11418.46134,13619.63959,1097.63654,4956.4883,7416.50418,7819.53213,3.636,4.502,8.06,14.424,20.782,240.799,7.448,8.451,11.687,15.437,70.822,398.903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,MORPHO,2,1788378542,1,2.5174,15.094939,25,18,1200.01784,2868.12319,2978.39599,3094.32049,999.91017,2673.65527,2673.65527,2673.65527,8.421,8.58,10.946,99.448,176.826,236.264,7.547,7.559,15.417,104.344,169.853,232.309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,MAGMA,2,1788378542,1,0.5405,14.431082,132,112,157.7019,1937.76345,4603.31648,13593.90046,313.7568,5531.70626,8315.01878,14343.62172,10.498,12.386,18.873,30.057,41.685,128.306,9.414,10.513,12.669,15.323,29.857,153.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,POWER,2,1788378542,1,0.08722,32.102729,39,26,0,125.04688,225.07388,500.16078,0,1125.39861,1395.61051,1465.66681,49.257,148.223,483.298,704.845,1186.854,1186.854,16.911,17.054,147.326,542.386,819.846,819.846,1.0,1.0,1.0,1.0,0.8551,0.342,1.0,1.0,1.0,1.0,0.889,0.3556,W08_19u_eu,us,
aster,ONDO,2,1788378542,1,0.34165,8.780916,91,236,10739.48831,22883.62837,32636.82472,55533.48381,17943.12476,25453.9967,33545.98242,49372.43047,4.39,4.39,4.39,5.542,6.43,13.735,6.102,6.71,7.074,7.196,7.257,9.499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,SPX,2,1788378542,1,0.5316,22.573363,18,12,0,2726.3982,14146.767,14146.767,0,2082.4986,6870.1984,6870.1984,11.287,11.287,12.261,22.11,27.985,748.799,11.287,11.287,13.814,23.945,878.064,1027.559,1.0,1.0,1.0,1.0,1.0,0.7777,1.0,1.0,1.0,1.0,1.0,0.4049,W08_19u_eu,us,
aster,RIVER,2,1788378542,1,1.235,16.194332,72,190,1995.6248,7600.0277,16761.589,21527.1314,1149.9744,8854.2836,33071.9597,87128.283,8.097,8.097,9.726,13.564,20.86,48.641,8.097,8.097,12.473,14.334,19.645,27.291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,TAO,2,1788378542,1,216.565,1.385265,116,141,7919.5999,54994.76858,95352.01298,168853.44416,14081.75195,46347.26424,64420.4036,104665.0521,1.617,3.532,5.984,6.953,8.535,12.364,0.843,1.329,2.055,2.638,4.094,8.409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,UAI,2,1788378542,1,0.4942,12.140834,83,123,1239.6599,15808.0256,23894.0089,60633.4045,1251.6107,14447.3156,27962.2462,71120.3832,6.07,6.07,9.128,11.596,14.382,24.232,6.07,6.07,8.278,12.912,16.777,22.474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,WIF,2,1788378543,1,0.19715,25.3614,26,26,0,13532.37105,16405.91865,45270.26844,0,8488.22032,10295.39602,15754.07533,12.681,12.681,14.245,18.535,20.68,33.188,12.681,14.761,16.556,18.352,21.364,78.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,USELESS,2,1788378543,1,0.122655,15.490604,64,63,2320.915,22074.12879,33688.10822,44416.8959,786.21375,7535.94008,15755.17393,18491.39206,9.228,9.302,9.404,9.798,14.761,19.36,7.745,8.444,11.101,15.743,21.702,111.586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,XMR,2,1788378543,1,511.07,2.739351,258,281,176.295,5518.9226,18647.93339,51766.06383,6531.06422,16708.10571,35582.55134,45721.83247,7.956,9.75,13.163,17.12,23.044,40.88,1.37,1.581,2.848,4.761,8.199,19.844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,ZEN,2,1788378543,1,5.3545,24.278644,13,6,0,19463.4436,19634.8576,19634.8576,0,775.7367,775.7367,775.7367,12.139,12.139,12.663,15.064,19.205,284.032,12.139,42.001,252.094,909.891,909.891,909.891,1.0,1.0,1.0,1.0,1.0,0.9321,1.0,1.0,1.0,0.6882,0.3441,0.1376,W08_19u_eu,us,
aster,龙虾,2,1788378543,1,0.069172,18.793732,235,162,119.002254,1175.152185,5435.773191,10115.736295,557.35785,1214.126382,4922.127263,10768.568485,10.278,12.032,23.234,32.833,47.78,247.785,9.397,13.049,20.469,29.253,49.206,238.563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
aster,ZRO,2,1788378543,1,1.0027,1.994615,97,241,374.77188,2431.33927,10291.62515,11337.58317,1420.11322,1561.56273,2188.93233,2369.47173,3.744,9.161,14.022,21.97,25.944,323.906,0.997,0.998,20.761,159.832,343.704,1194.614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,AR,2,1788378543,1,2.2805,4.385003,593,1000,1371.4259,18131.8014,42214.1549,118537.5274,2411.8921,19996.2241,42341.5635,104316.0068,3.546,5.062,7.949,11.303,14.271,21.296,2.193,2.477,5.094,8.028,11.026,19.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,FIL,2,1788378543,1,0.79775,1.253526,1000,1000,65624.70544,193207.63282,424786.3898,1056958.30512,61453.88145,214651.87017,454636.51799,961108.1977,1.796,1.953,2.661,2.905,3.646,4.752,0.627,0.627,1.127,1.504,1.692,2.628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,KAS,2,1788378543,1,0.027745,3.604253,432,1000,6301.78404,20325.43421,41260.83653,95600.57704,3032.02468,15820.61161,35206.59514,73927.77307,1.802,3.022,5.675,7.343,10.125,18.101,1.802,3.283,6.285,9.677,13.245,22.831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,FET,2,1788378543,1,0.15095,6.62471,577,1000,32920.4129,100129.0189,230631.9269,424493.7622,25499.5863,78779.0784,180401.8213,273947.188,3.312,3.312,3.312,3.312,3.312,7.275,3.312,3.312,3.312,6.211,8.074,9.192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,KITE,2,1788378543,1,0.13726,1.457089,1000,1000,4527.66527,16515.29671,40526.9693,91432.24039,1560.8562,15791.45692,59347.83577,113530.88684,1.246,2.401,4.742,6.983,11.08,20.653,3.54,5.312,8.525,11.593,15.685,21.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,MAGMA,2,1788378543,1,0.540425,0.18504,1000,1000,3210.89243,12842.60504,31221.59089,71127.72217,7837.24654,18686.63143,33960.64112,53045.86025,0.9,2.344,5.281,7.736,11.835,24.542,1.864,2.494,4.364,5.784,7.772,16.419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,LDO,2,1788378543,1,0.36595,2.732614,1000,1000,11765.472,43935.4094,140323.7211,317072.8569,10398.7749,39228.5523,108457.4162,271841.4726,3.501,3.8,3.979,5.118,7.272,11.223,3.031,3.565,4.75,6.402,7.983,12.242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,ONDO,2,1788378543,1,0.34165,2.926972,1000,1000,65249.16286,238728.36023,556384.58219,1098871.66143,54720.51261,284565.8881,568290.32628,974050.19469,1.463,1.463,1.463,1.463,1.463,2.76,2.759,3.575,4.064,4.227,4.309,5.129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,POWER,2,1788378543,1,0.087195,5.734274,1000,1000,146.39458,1725.85589,5085.79356,15255.92824,395.30369,2057.10909,7567.75929,14211.43258,12.26,15.764,22.312,31.827,50.913,85.952,8.862,12.245,18.454,26.442,39.255,84.036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,RIVER,2,1788378543,1,1.2355,8.093889,475,1000,815.4705,11047.5299,33388.3965,67366.8536,3509.9928,21345.3304,40260.1857,74052.014,4.047,5.538,9.5,12.151,16.193,26.097,4.047,4.047,4.047,6.461,9.301,16.171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,RUNE,2,1788378543,1,0.47235,2.117074,603,1000,3674.5743,21238.294,77487.2417,159446.3689,4127.4592,18685.9602,39619.3495,97140.5019,1.522,2.498,4.848,7.531,11.625,18.476,2.647,3.97,4.763,6.891,10.72,19.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,TAO,2,1788378543,1,216.275,0.462374,1000,1000,35320.50827,180165.9683,766481.11159,2098563.23786,81404.10387,280157.99874,879688.56561,1872318.60631,0.425,1.059,1.672,2.104,3.157,5.028,0.231,0.231,0.508,1.173,2.032,3.255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,UAI,2,1788378543,1,0.49395,2.024496,1000,1000,3681.206,16804.4928,40263.2068,98225.4934,7644.576,25185.2674,53406.282,107424.221,4.819,5.548,6.471,8.277,11.246,19.518,1.619,2.328,3.188,5.481,7.774,14.578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,USELESS,2,1788378543,1,0.12271,3.259718,1000,1000,5470.41818,25887.84679,66080.72752,136913.94451,4204.41519,26907.13686,65603.42057,152709.70856,1.883,2.311,4.193,6.423,9.298,15.06,4.101,4.814,6.153,7.833,10.554,15.733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,WIF,2,1788378543,1,0.19705,5.074854,691,1000,7119.7444,42986.25373,158988.64289,371962.21319,13888.64523,46359.75823,107984.41176,270988.85949,2.537,4.483,6.36,6.986,8.758,13.074,2.537,2.537,4.879,6.246,6.929,9.906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,XMR,2,1788378543,1,510.975,3.326973,1000,1000,16775.31183,146006.97308,516961.07466,838955.08593,5631.08367,23007.07736,110922.61946,300141.06468,1.753,1.806,1.928,2.48,3.164,7.324,2.277,3.483,4.726,6.239,8.47,15.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,ZEC,2,1788378543,1,809.055,0.123601,1000,1000,240001.58622,1085445.47479,3221638.0483,7093479.26968,327994.81776,1373222.71986,3168661.35971,5839128.96046,0.062,0.15,0.518,0.967,1.692,2.564,0.062,0.062,0.062,0.062,0.062,0.508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,ZEN,2,1788378543,1,5.3505,1.868984,850,1000,3678.7631,30233.9165,83739.1916,210207.9519,4471.8437,26737.1102,78012.7658,170936.3917,2.848,3.76,5.55,7.473,9.591,14.268,2.3,3.805,5.801,7.304,10.225,15.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,ZRO,2,1788378543,1,1.00195,0.998054,1000,1000,4326.03836,23115.82887,59554.76622,177084.83164,4912.10503,16325.30191,43663.84751,152354.29815,0.98,2.036,4.535,6.98,10.339,17.403,0.813,1.901,4.5,6.493,10.91,19.967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
binance,龙虾,2,1788378543,1,0.068916,0.435316,1000,1000,4070.962181,36899.289524,49837.199757,78716.825683,1841.391553,21468.867605,30136.509163,43696.326246,1.448,2.398,4.657,7.188,9.59,13.433,0.218,0.31,4.667,8.134,10.197,15.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,AR,2,1788378543,1,2.2795,4.386927,100,100,847.6658,28081.8364,49550.2639,113879.0411,820.9099,22090.8775,54978.6636,102465.3574,6.14,7.026,9.957,12.656,14.53,17.657,6.14,7.148,9.44,11.992,13.673,19.876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,BTW,2,1788378543,1,0.516754,9.424223,100,100,223.611707,3416.771242,5365.758783,9306.87855,339.717687,2644.065942,4716.862398,11672.757987,10.878,14.149,18.306,23.917,50.285,68.737,8.299,13.447,18.75,28.828,54.844,68.735,1.0,1.0,1.0,1.0,1.0,0.5697,1.0,1.0,1.0,1.0,1.0,0.5322,W08_19u_eu,us,
bitget,FIL,2,1788378543,1,0.79725,1.254312,100,100,30912.1865,458519.73193,665710.65399,1431721.10342,21746.72297,316606.36765,681911.97845,1417648.53888,1.619,2.328,3.002,3.719,4.682,5.977,1.429,2.248,4.024,4.959,5.929,7.475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,FET,2,1788378543,1,0.15095,6.62471,100,100,30086.3668,94525.6977,194449.5013,318179.4194,29527.3387,71031.9284,142784.2894,300220.9458,3.312,3.312,3.312,3.312,5.757,8.265,3.312,3.312,5.026,7.482,8.709,9.446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,KAS,2,1788378543,1,0.02774,7.209805,100,100,286.28113,28396.37491,62461.90836,122064.55338,3817.37105,16611.67976,53927.77188,105465.03307,7.861,9.338,10.224,11.761,13.473,16.585,3.605,3.605,4.919,6.918,10.216,17.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,KITE,2,1788378543,1,0.137295,10.92538,100,100,1145.01793,4284.49552,21372.79759,55137.43022,865.89214,5471.28943,26989.52498,74606.92462,7.044,7.346,11.002,16.937,22.539,31.332,6.564,8.014,12.503,17.687,22.92,32.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,LDO,2,1788378543,1,0.36565,2.734856,100,100,25804.62645,38492.43409,85036.28179,153750.11771,3172.42095,28067.59134,77623.09643,160129.0347,3.345,4.36,5.846,6.342,6.589,7.812,3.837,5.154,6.376,8.975,12.16,17.087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,ONDO,2,1788378543,1,0.34155,2.927829,100,100,137658.77122,555700.95738,1105886.52171,2062784.68859,37600.73878,556525.99763,982530.12002,1983380.45562,1.464,1.464,1.464,1.779,3.086,3.869,1.464,2.604,3.677,5.483,6.401,6.952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,MAGMA,2,1788378543,1,0.540095,3.147594,100,100,854.01721,8974.18922,24119.07036,37021.74806,3042.77427,17718.42424,53509.98031,53509.98031,2.663,5.699,11.295,15.18,18.94,29.922,3.671,4.289,4.801,8.176,12.129,21.234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,RIVER,2,1788378543,1,1.234,16.207455,100,100,4878.981,16922.261,32382.833,55582.721,56.81,10701.529,23837.121,43302.733,8.104,8.104,8.104,8.293,12.297,22.171,15.287,15.747,16.023,17.373,20.842,32.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,POWER,2,1788378543,1,0.087495,10.286302,100,100,166.11372,2610.33397,6864.57748,21198.61877,170.64083,5339.28088,10466.75848,21664.75564,10.706,11.925,17.386,23.58,36.574,64.042,10.45,13.596,16.469,18.768,27.742,57.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,RUNE,2,1788378543,1,0.472,4.237288,100,100,1068.86491,17057.04961,28647.69286,61559.06942,2459.12203,8337.74434,28050.23015,57655.6206,3.139,5.338,9.264,12.918,15.993,21.733,3.018,4.595,6.04,8.317,13.885,27.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,TAO,2,1788378543,1,216.315,0.462289,100,100,174854.46281,502996.6916,952642.00833,1436246.9481,64515.7396,183948.64334,316743.07192,776718.96416,0.641,0.886,1.466,2.244,3.318,3.962,2.093,2.636,4.037,4.908,5.343,6.707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,UAI,2,1788378543,1,0.49371,4.456057,100,100,1785.74386,7896.78835,20492.48666,45245.9034,324.03922,5649.50824,21943.1016,31690.94161,5.014,5.343,7.471,10.437,17.203,32.953,7.489,12.225,16.961,18.794,22.643,33.609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,USELESS,2,1788378543,1,0.12272,8.148631,100,100,1541.28653,11544.06209,36633.99383,99839.81501,3308.80448,26252.21656,55474.34483,102489.31793,4.326,5.611,9.519,12.501,15.436,24.517,4.281,4.585,5.792,8.183,11.795,16.521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,WIF,2,1788378543,1,0.19705,5.074854,100,100,16864.85539,113794.03027,279424.70262,558133.65488,11769.2197,111394.05868,240738.29696,407347.23509,2.537,4.893,6.525,7.068,7.34,9.152,5.409,6.511,7.172,7.392,7.502,10.256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,XMR,2,1788378543,1,511.25,8.215159,100,100,940.0815,27428.0264,98689.4937,139275.0909,3453.0901,28113.1197,49354.5942,123094.3298,6.145,6.811,9.062,9.812,10.187,14.241,5.635,5.947,6.134,8.49,12.43,19.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,BTW,2,1788378543,1,0.516555,0.19359,200,200,278.76,1913.2467,5248.0384,9779.8365,237.7789,3182.2125,5743.7226,15175.8266,9.001,12.558,19.031,28.744,51.473,51.473,9.175,11.34,15.484,23.332,42.581,69.826,1.0,1.0,1.0,1.0,0.9908,0.3963,1.0,1.0,1.0,1.0,1.0,0.7562,W08_19u_eu,us,
bybit,FIL,2,1788378543,1,0.7977,2.507208,200,200,2955.47277,37408.08061,240887.86125,515713.72031,13179.10034,55082.60411,248194.93102,506633.81938,3.413,4.552,6.713,8.256,9.668,12.58,1.254,2.17,3.457,4.553,5.854,8.513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,AR,2,1788378543,1,2.2815,4.383081,200,200,550.1896,3311.9679,14086.0002,20776.0814,490.538,2588.912,8246.9629,17155.5709,6.063,8.289,14.362,20.709,26.795,54.847,5.086,9.36,16.901,25.216,36.673,71.437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bitget,ZRO,2,1788378543,1,1.00215,2.993564,100,100,1803.9184,11122.823,58551.294,141470.9081,723.07,6516.016,37320.7323,139668.8732,3.556,4.023,6.728,10.624,15.59,22.733,6.622,8.105,11.78,15.047,19.954,27.739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,KAS,2,1788378543,1,0.027705,3.609457,200,200,5055.2663,20334.3315,52193.8504,124090.2194,862.0226,10544.0761,31997.6285,99337.1841,4.836,5.125,5.43,7.227,10.959,19.195,6.962,8.493,10.977,13.289,17.437,27.777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,KITE,2,1788378543,1,0.137305,13.837806,200,200,393.8638,3211.22934,6839.64593,10984.93164,0.9618,1917.08138,4668.83972,9157.55289,9.012,10.378,13.848,21.995,40.549,105.192,13.751,15.343,20.137,29.78,55.751,178.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,LDO,2,1788378543,1,0.36565,2.734856,200,200,8047.11821,34035.33534,220235.59758,367876.94423,4716.67148,29142.6663,228985.8527,389943.17794,2.245,3.174,3.731,4.08,7.075,13.364,3.767,3.935,4.879,7.152,10.137,15.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,MAGMA,2,1788378543,1,0.54015,1.851338,200,200,2560.513,8538.1275,13253.4363,28332.3212,997.2508,7443.9561,15811.8863,29670.3987,1.537,2.47,5.467,8.436,15.562,45.811,5.55,6.775,9.51,12.509,18.945,40.693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,POWER,2,1788378543,1,0.08747,16.005488,200,200,47.80548,688.3108,1472.01178,3638.70237,60.40719,740.64285,1537.20397,3119.10531,15.6,21.207,41.428,73.713,105.147,202.967,13.565,19.134,43.044,103.401,189.332,189.332,1.0,1.0,1.0,1.0,1.0,0.6547,1.0,1.0,1.0,1.0,0.7018,0.2807,W08_19u_eu,us,
bybit,ONDO,2,1788378543,1,0.34155,2.927829,200,200,68722.4385,284892.8651,549132.2699,924881.9129,39549.4201,262023.4133,504140.8385,954456.7605,1.464,1.464,1.464,1.464,2.169,3.502,1.464,1.464,2.616,3.504,3.948,5.439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,RIVER,2,1788378543,1,1.2345,8.100446,200,200,791.9812,1736.5717,3506.1969,5999.1848,61.1325,960.5891,3001.4123,11159.9118,4.05,5.733,16.346,33.057,71.486,142.465,11.161,14.983,27.658,41.191,53.666,153.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
bybit,RUNE,2,1788378543,1,0.4722,4.235493,200,200,350.18382,2282.22472,24567.00595,151114.86905,174.53404,2017.7639,42699.46737,142516.55446,8.527,12.628,17.712,25.95,35.669,43.52,10.025,12.202,17.992,29.136,36.804,41.579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W08_19u_eu,us,
