venue,symbol,market,asset_class,mechanism,rate,interval_h,apr,oi_usd,stale,suspect
ostium,UNG,UNG,etf,funding_plus_borrow,0.0,1.0,0.0,457.3561744642611,False,False
apex,UNH,UNH-USDT,equity,standard,1.25e-05,1.0,0.1095,3003.39,False,True
bitget,UNH,UNHUSDT,equity,standard,0.0,8.0,0.0,222566.78560000003,False,False
bybit,UNH,UNHUSDT,equity,standard,0.0,8.0,0.0,66723.7428,False,False
gate,UNH,UNH_USDT,equity,standard,0.0,8.0,0.0,53199.90080000001,False,False
okx,UNH,UNH-USDT-SWAP,equity,standard,0.0,8.0,0.0,122923.197,False,False
gate,UNIS,UNIS_USDT,equity,standard,0.0,8.0,0.0,6579.091,False,False
apex,UNITREE,UNITREE-USDT,equity,standard,1.25e-05,1.0,0.1095,7129.569,False,False
aster,UNITREE,UNITREEUSDT,equity,standard,0.0,4.0,0.0,289494.3553667782,False,False
binance,UNITREE,UNITREEUSDT,equity,standard,0.0,4.0,0.0,9755890.57346364,False,False
bitget,UNITREE,UNITREEUSDT,equity,standard,0.0,4.0,0.0,1608508.574000002,False,False
bybit,UNITREE,UNITREEUSDT,equity,standard,4.83e-06,8.0,0.00528885,820931.7767999999,False,False
gate,UNITREE,UNITREE_USDT,equity,standard,0.0,4.0,0.0,2190387.719,False,False
hyperliquid,UNITREE,xyz:UNITREE,equity,builder_set,6.25e-06,1.0,0.05475,19621402.18064,False,False
lighter,UNITREE,UNITREE,equity,standard,3.2e-05,8.0,0.03504,169138.299744,False,False
okx,UNITREE,UNITREE-USDT-SWAP,equity,standard,0.0,8.0,0.0,3025518.8496,False,False
orderly,UNITREE,PERP_UNITREE_USDC_mythos,equity,standard,7.652e-05,8.0,0.0837894,317.9512,False,False
paragon,UNITREE,para:UNITREE,equity,builder_set,4.7855e-05,1.0,0.4192098,2018880.0024600003,False,False
lighter,URA,URA,etf,standard,0.001464,8.0,1.60308,61320.862848,False,False
ostium,URA,URA,etf,funding_plus_borrow,0.0,1.0,0.0,41264.97860030581,False,False
aster,URNM,URNMUSDT,etf,standard,0.0,8.0,0.0,18662.7125,False,False
binance,URNM,URNMUSDT,etf,standard,0.0,8.0,0.0,599691.6498522459,False,False
gate,URNM,URNM_USDT,etf,standard,0.0,8.0,0.0,29992.01,False,False
grvt,URNM,URNM_USDT_Perp,etf,standard,0.0,8.0,0.0,1282.34624078943,False,False
hyperliquid,URNM,xyz:URNM,etf,builder_set,2.6207e-06,1.0,0.022957332,1578905.0188799999,False,False
okx,URNM,URNM-USDT-SWAP,etf,standard,0.0,8.0,0.0,80152.322,False,False
avantis,US100,US100/USD,index,funding_plus_borrow,0.0,1.0,0.0,41278.880000000005,False,False
lighter,US100,US100,index,standard,3.2e-05,8.0,0.03504,968178.5118,False,False
lighter,US10Y,US10Y,equity,standard,0.00252,8.0,2.7594000000000003,233966.634077,False,False
avantis,US500,US500/USD,index,funding_plus_borrow,0.0,1.0,0.0,11898.88,False,False
kinetiq,US500,mkts:US500,index,builder_set,-1.52662e-05,1.0,-0.133731912,1661710.3686400002,False,False
lighter,US500,US500,index,standard,3.2e-05,8.0,0.03504,1276455.815348,False,False
aster,USAR,USARUSDT,equity,standard,0.0,8.0,0.0,11252.950336278,False,False
binance,USAR,USARUSDT,equity,standard,0.0,8.0,0.0,1995398.2258608572,False,False
bitget,USAR,USARUSDT,equity,standard,0.0,8.0,0.0,464511.3660000003,False,False
bybit,USAR,USARUSDT,equity,standard,0.0,8.0,0.0,226020.15,False,False
gate,USAR,USAR_USDT,equity,standard,0.0,8.0,0.0,213755.82,False,False
hyperliquid,USAR,xyz:USAR,equity,builder_set,2.52885e-05,1.0,0.22152726,1717619.68168,False,False
okx,USAR,USAR-USDT-SWAP,equity,standard,0.0,8.0,0.0,748016.132,False,False
kinetiq,USBOND,mkts:USBOND,commodity,builder_set,5.7078e-06,1.0,0.050000328,445976.141534,False,False
ostium,USD,USD,fx,funding_plus_borrow,0.0,1.0,0.0,0.0,False,False
lighter,USDCAD,USDCAD,fx,standard,0.0,8.0,0.0,3287.525715,False,False
lighter,USDCHF,USDCHF,fx,standard,0.0,8.0,0.0,579447.683246,False,False
lighter,USDJPY,USDJPY,fx,standard,0.0,8.0,0.0,658716.878535,False,False
pacifica,USDJPY,USDJPY,fx,standard,1.25e-05,1.0,0.1095,115664.628558,False,False
lighter,USDKRW,USDKRW,fx,standard,0.0,8.0,0.0,816261.5835000001,False,False
okx,USO,USO-USDT-SWAP,equity,standard,-0.000962669646488,8.0,-1.05412326290436,304117.092,False,False
kinetiq,USTECH,mkts:USTECH,index,builder_set,-4.9798e-06,1.0,-0.043623048000000005,2874246.6935,False,False
aster,UVXY,UVXYUSDT,etf,standard,0.0,8.0,0.0,97313.8216331032,False,False
binance,UVXY,UVXYUSDT,etf,standard,0.0,8.0,0.0,1392473.5694227691,False,False
bitget,UVXY,UVXYUSDT,etf,standard,0.0,8.0,0.0,639350.66424,False,False
gate,UVXY,UVXY_USDT,etf,standard,0.0,8.0,0.0,201856.03200000004,False,False
grvt,UVXY,UVXY_USDT_Perp,etf,standard,1.4e-05,8.0,0.01533,7454.53602994644,False,False
okx,UVXY,UVXY-USDT-SWAP,etf,standard,0.0,8.0,0.0,292298.39999999997,False,False
aster,V,VUSDT,equity,standard,0.0,8.0,0.0,12729.749756340001,False,False
binance,V,VUSDT,equity,standard,0.0,8.0,0.0,498150.9939512635,False,False
bitget,V,VUSDT,equity,standard,0.0,8.0,0.0,54848.13840000002,False,False
bybit,V,VUSDT,equity,standard,0.0,8.0,0.0,44009.2836,False,False
gate,V,V_USDT,equity,standard,0.0,8.0,0.0,67368.924,False,False
grvt,V,V_USDT_Perp,equity,standard,0.0,8.0,0.0,11585.208581854738,False,False
gate,VCX,VCX_USDT,equity,standard,0.0,8.0,0.0,81767.094,False,False
bitget,VEEV,VEEVUSDT,equity,standard,0.0,8.0,0.0,13289.984599999994,False,False
bitget,VOO,VOOUSDT,etf,standard,0.0,8.0,0.0,81679.61970000002,False,False
gate,VOO,VOO_USDT,etf,standard,0.0,8.0,0.0,102793.59999999999,False,False
binance,VRT,VRTUSDT,equity,standard,0.0,8.0,0.0,647126.1372444141,False,False
bitget,VRT,VRTUSDT,equity,standard,0.0,8.0,0.0,269026.567800001,False,False
bybit,VRT,VRTUSDT,equity,standard,0.0,8.0,0.0,88447.77420000001,False,False
gate,VRT,VRT_USDT,equity,standard,0.0,8.0,0.0,77367.58400000002,False,False
okx,VRT,VRT-USDT-SWAP,equity,standard,0.0003064687063837,8.0,0.3355832334901515,217403.65180000002,False,False
bybit,VRTX,VRTXSTOCKUSDT,equity,standard,0.0,8.0,0.0,28021.512000000002,False,False
gate,VRTX,VRTX_USDT,equity,standard,0.0,8.0,0.0,2553.8759999999997,False,False
binance,VST,VSTUSDT,equity,standard,0.0,8.0,0.0,522284.142518172,False,False
bitget,VST,VSTUSDT,equity,standard,0.0,8.0,0.0,531986.568,False,False
bybit,VST,VSTUSDT,equity,standard,0.0,8.0,0.0,159855.3011,False,False
gate,VST,VST_USDT,equity,standard,0.0,8.0,0.0,41086.704000000005,False,False
paragon,VST,para:VST,equity,builder_set,4.7253e-05,1.0,0.41393628000000005,1525368.314,False,False
gate,VZ,VZ_USDT,equity,standard,0.0,8.0,0.0,18554.328,False,False
gate,WANGSU,WANGSU_USDT,equity,standard,0.0,8.0,0.0,2230.912,False,False
aster,WDC,WDCUSDT,equity,standard,0.0,8.0,0.0,21980.2683199902,False,False
binance,WDC,WDCUSDT,equity,standard,0.0,8.0,0.0,6316274.9479,False,False
bitget,WDC,WDCUSDT,equity,standard,0.0,8.0,0.0,1199928.0607999996,False,False
bybit,WDC,WDCUSDT,equity,standard,0.0,8.0,0.0,935676.5803,False,False
gate,WDC,WDC_USDT,equity,standard,0.0,8.0,0.0,922159.266,False,False
grvt,WDC,WDC_USDT_Perp,equity,standard,0.0,8.0,0.0,1220.9115235584002,False,False
hyperliquid,WDC,xyz:WDC,equity,builder_set,6.25e-06,1.0,0.05475,1996164.1873800003,False,False
lighter,WDC,WDC,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,WDC,WDC-USDT-SWAP,equity,standard,0.0,8.0,0.0,1576353.9696,False,False
orderly,WDC,PERP_WDC_USDC_mythos,equity,standard,9.893e-05,8.0,0.10832835,8964.400000000001,False,False
binance,WEN,WENUSDT,equity,standard,0.0,8.0,0.0,445919.3859750624,False,False
bitget,WEN,WENUSDT,equity,standard,0.0,8.0,0.0,82490.49087999998,False,False
bybit,WEN,WENSTOCKUSDT,equity,standard,0.0,8.0,0.0,64271.1552,False,False
gate,WEN,WEN_USDT,equity,standard,0.0,8.0,0.0,157685.336,False,False
lighter,WEN,WEN,equity,standard,3.2e-05,8.0,0.03504,17538.285464,False,False
okx,WEN,WEN-USDT-SWAP,equity,standard,0.0,8.0,0.0,214413.06,False,False
gate,WFC,WFC_USDT,equity,standard,0.0,8.0,0.0,2933.3040000000005,False,False
lighter,WHEAT,WHEAT,commodity,standard,3.2e-05,8.0,0.03504,98797.636665,False,False
aster,WMT,WMTUSDT,equity,standard,0.0,8.0,0.0,10550.568443805001,False,False
binance,WMT,WMTUSDT,equity,standard,0.0,8.0,0.0,2237953.2455279836,False,False
bitget,WMT,WMTUSDT,equity,standard,0.0,8.0,0.0,842122.7636000016,False,False
bybit,WMT,WMTUSDT,equity,standard,0.0,8.0,0.0,79661.57849999999,False,False
gate,WMT,WMT_USDT,equity,standard,0.0,8.0,0.0,456611.001,False,False
grvt,WMT,WMT_USDT_Perp,equity,standard,0.0,8.0,0.0,4961.368863864,False,False
okx,WMT,WMT-USDT-SWAP,equity,standard,0.0,8.0,0.0,65542.392,False,False
lighter,WTI,WTI,commodity,standard,3.2e-05,8.0,0.03504,7567384.3408,False,False
gate,WUXIAPPTEC,WUXIAPPTEC_USDT,equity,standard,0.0,8.0,0.0,10895.7857,False,False
binance,XAG,XAGUSDT,commodity,standard,5.353e-05,4.0,0.1172307,214773951.74784,False,False
bitget,XAG,XAGUSDT,commodity,standard,0.000102,4.0,0.22338,26303365.708800014,False,False
lighter,XAG,XAG,commodity,standard,3.2e-05,8.0,0.03504,5810941.2558120005,False,False
ostium,XAG,XAG,commodity,funding_plus_borrow,0.0,1.0,0.0,223094.77401835675,False,False
pacifica,XAG,XAG,commodity,standard,1.25e-05,1.0,0.1095,364941.4778,False,False
binance,XAU,XAUUSDT,commodity,standard,0.00010397,4.0,0.2276943,493018611.3027,False,False
bitget,XAU,XAUUSDT,commodity,standard,0.000172,4.0,0.37668,64917308.04639995,False,False
lighter,XAU,XAU,commodity,standard,0.000128,8.0,0.14016,19684101.27951,False,False
ostium,XAU,XAU,commodity,funding_plus_borrow,0.0,1.0,0.0,2033244.6021710543,False,False
pacifica,XAU,XAU,commodity,standard,4.073e-05,1.0,0.35679479999999997,1382255.3306,False,False
bitget,XAUT,XAUTUSDT,commodity,standard,-2e-06,4.0,-0.00438,29468473.002799988,False,False
binance,XBI,XBIUSDT,etf,standard,0.0,8.0,0.0,415879.0555382888,False,False
bitget,XBI,XBIUSDT,etf,standard,0.0,8.0,0.0,125958.59999999987,False,False
gate,XBI,XBI_USDT,etf,standard,0.0,8.0,0.0,28548.59,False,False
hyperliquid,XBI,xyz:XBI,etf,builder_set,-0.0001186318,1.0,-1.039214568,153053.3754,False,False
okx,XBI,XBI-USDT-SWAP,etf,standard,0.0,8.0,0.0,56964.728500000005,False,False
lighter,XCU,XCU,commodity,standard,3.2e-05,8.0,0.03504,323957.572617,False,False
aster,XIAOMI,XIAOMIUSDT,equity,standard,0.0,8.0,0.0,71115.0900596191,False,False
bitget,XIAOMI,XIAOMIUSDT,equity,standard,0.0,8.0,0.0,742395.976896,False,False
bybit,XIAOMI,XIAOMIUSDT,equity,standard,0.0,8.0,0.0,48031.9426,False,False
gate,XIAOMI,XIAOMI_USDT,equity,standard,0.0,8.0,0.0,415294.4,False,False
lighter,XIAOMI,XIAOMI,equity,standard,3.2e-05,8.0,0.03504,7113.157376,False,False
okx,XIAOMI,XIAOMI-USDT-SWAP,equity,standard,0.0,8.0,0.0,1736869.002,False,False
bitget,XIAOMIHKD,XIAOMIHKDUSDT,equity,standard,0.0,8.0,0.0,511290.0989200032,False,False
gate,XIAOMIHKD,XIAOMIHKD_USDT,equity,standard,0.0,8.0,0.0,200120.81,False,False
gate,XIECHUANG,XIECHUANG_USDT,equity,standard,0.0,8.0,0.0,78.02,False,False
aster,XLE,XLEUSDT,etf,standard,0.0,8.0,0.0,4926.9816011829,False,False
binance,XLE,XLEUSDT,etf,standard,0.0,8.0,0.0,524753.257277976,False,False
bitget,XLE,XLEUSDT,etf,standard,0.0,8.0,0.0,52448.602999999996,False,False
gate,XLE,XLE_USDT,etf,standard,0.0,8.0,0.0,43372.479999999996,False,False
grvt,XLE,XLE_USDT_Perp,etf,standard,0.0,8.0,0.0,13268.451752103681,False,False
hyperliquid,XLE,xyz:XLE,etf,builder_set,3.00716e-05,1.0,0.26342721599999996,1621038.1971399998,False,False
okx,XLE,XLE-USDT-SWAP,etf,standard,0.0,8.0,0.0,409746.81799999997,False,False
ostium,XLE,XLE,etf,funding_plus_borrow,0.0,1.0,0.0,5708.5021919831825,False,False
gate,XLF,XLF_USDT,equity,standard,0.0,8.0,0.0,21330.36,False,False
bitget,XLK,XLKUSDT,equity,standard,0.0,8.0,0.0,13845.503200000008,False,False
gate,XLK,XLK_USDT,equity,standard,0.0,8.0,0.0,36791.7718,False,False
bitget,XLU,XLUUSDT,equity,standard,0.0,8.0,0.0,473415.9271200003,False,False
gate,XLU,XLU_USDT,equity,standard,0.0,8.0,0.0,7968.888,False,False
bitget,XLV,XLVUSDT,equity,standard,0.0,8.0,0.0,10115.423000000003,False,False
gate,XLV,XLV_USDT,equity,standard,0.0,8.0,0.0,5527.9059,False,False
bitget,XNDU,XNDUUSDT,equity,standard,0.0,8.0,0.0,72566.9664,False,False
bitget,XOM,XOMUSDT,equity,standard,0.0,8.0,0.0,231482.51789999998,False,False
bybit,XOM,XOMUSDT,equity,standard,0.0,8.0,0.0,56844.2949,False,False
gate,XOM,XOM_USDT,equity,standard,0.0,8.0,0.0,16460.318000000003,False,False
ostium,XOM,XOM,equity,funding_plus_borrow,0.0,1.0,0.0,4083.4764776461625,False,False
binance,XPD,XPDUSDT,commodity,standard,0.0,4.0,0.0,4402779.04624,False,False
bitget,XPD,XPDUSDT,commodity,standard,0.0,4.0,0.0,5620163.883390002,False,False
lighter,XPD,XPD,commodity,standard,3.2e-05,8.0,0.03504,455843.75211,False,False
ostium,XPD,XPD,commodity,funding_plus_borrow,0.0,1.0,0.0,62654.09044379047,False,True
binance,XPT,XPTUSDT,commodity,standard,0.00010462,4.0,0.22911779999999998,4404673.528855333,False,False
bitget,XPT,XPTUSDT,commodity,standard,0.00022,4.0,0.4818,1541825.3851799998,False,False
lighter,XPT,XPT,commodity,standard,0.00016,8.0,0.17520000000000002,380108.50199099997,False,False
ostium,XPT,XPT,commodity,funding_plus_borrow,0.0,1.0,0.0,5323.66364505132,False,True
gate,XUNCE,XUNCE_USDT,equity,standard,0.0,8.0,0.0,31764.576,False,False
hyperliquid,XYZ100,xyz:XYZ100,index,builder_set,6.25e-06,1.0,0.05475,252259656.29479998,False,False
gate,YANGTZE,YANGTZE_USDT,equity,standard,0.0,8.0,0.0,3272.882,False,False
gate,YJTECH,YJTECH_USDT,equity,standard,0.0,8.0,0.0,67806.2286,False,False
bybit,YOFC,YOFCUSDT,equity,standard,0.0,8.0,0.0,13204.1988,False,False
gate,YOFC,YOFC_USDT,equity,standard,0.0,8.0,0.0,19674.883,False,False
gate,YONGDING,YONGDING_USDT,equity,standard,0.0,8.0,0.0,620.028,False,False
aster,ZHIPU,ZHIPUUSDT,preipo,standard,0.0,8.0,0.0,25902.254124630002,False,False
binance,ZHIPU,ZHIPUUSDT,preipo,standard,0.0,8.0,0.0,6966650.5524,False,False
bitget,ZHIPU,ZHIPUUSDT,preipo,standard,0.0,8.0,0.0,1113693.6688000006,False,False
bybit,ZHIPU,ZHIPUUSDT,preipo,standard,0.0,8.0,0.0,120035.7848,False,False
gate,ZHIPU,ZHIPU_USDT,preipo,standard,8e-05,8.0,0.08760000000000001,1513961.4560000002,False,False
hyperliquid,ZHIPU,xyz:ZHIPU,preipo,builder_set,6.25e-06,1.0,0.05475,7785214.132479999,False,False
lighter,ZHIPU,ZHIPU,preipo,standard,3.2e-05,8.0,0.03504,84159.430992,False,False
okx,ZHIPU,ZHIPU-USDT-SWAP,preipo,standard,0.0,8.0,0.0,1653570.7983000001,False,False
orderly,ZHIPU,PERP_ZHIPU_USDC_mythos,preipo,standard,9.842e-05,8.0,0.1077699,1447.23123,False,False
bitget,ZHIPUHKD,ZHIPUHKDUSDT,equity,standard,0.0,8.0,0.0,569508.0039999987,False,False
gate,ZHIPUHKD,ZHIPUHKD_USDT,equity,standard,0.0,8.0,0.0,298323.1184,False,False
binance,ZHONGJI,ZHONGJIUSDT,equity,standard,0.0,8.0,0.0,2552802.158839355,False,False
bitget,ZHONGJI,ZHONGJIUSDT,equity,standard,0.0,8.0,0.0,413714.4604000012,False,False
bybit,ZHONGJI,ZHONGJIUSDT,equity,standard,0.0,8.0,0.0,28979.236,False,False
gate,ZHONGJI,ZHONGJI_USDT,equity,standard,0.000119,8.0,0.130305,99503.802,False,False
gate,ZIJINMINING,ZIJINMINING_USDT,equity,standard,0.0,8.0,0.0,12499.256,False,False
aster,ZM,ZMUSDT,equity,standard,0.0,8.0,0.0,3807.6102230724996,False,False
binance,ZM,ZMUSDT,equity,standard,0.0,8.0,0.0,351742.337,False,False
bitget,ZM,ZMUSDT,equity,standard,0.0,8.0,0.0,25600.8524,False,False
bybit,ZM,ZMUSDT,equity,standard,0.0,8.0,0.0,38652.2584,False,False
gate,ZM,ZM_USDT,equity,standard,0.0,8.0,0.0,88460.45400000001,False,False
hyperliquid,ZM,xyz:ZM,equity,builder_set,1.77144e-05,1.0,0.15517814400000002,502369.00895600003,False,False
okx,ZM,ZM-USDT-SWAP,equity,standard,0.0,8.0,0.0,134888.04200000002,False,False
binance,ZS,ZSUSDT,equity,standard,0.0,8.0,0.0,29423.667,False,False
bitget,ZS,ZSUSDT,equity,standard,0.0001,8.0,0.1095,471.39300000000014,False,False
gate,ZTT,ZTT_USDT,equity,standard,0.0,8.0,0.0,4043.76,False,False
